#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Chrom8	96700000	96800000	0.585720	0.414280	30582	20942	20486	27990	0	0	100000
Chrom8	96800000	96900000	0.584280	0.415720	30378	20170	21402	28050	0	0	100000
Chrom8	96900000	97000000	0.608410	0.391590	31447	19230	19929	29394	0	0	100000
Chrom8	97000000	97100000	0.605930	0.394070	29885	19620	19787	30708	0	0	100000
Chrom8	97100000	97200000	0.594750	0.405250	29224	20589	19936	30251	0	0	100000
Chrom8	97200000	97300000	0.603680	0.396320	29688	20774	18858	30680	0	0	100000
Chrom8	97300000	97400000	0.598670	0.401330	31454	20722	19411	28413	0	0	100000
Chrom8	97400000	97500000	0.598270	0.401730	30470	20459	19714	29357	0	0	100000
Chrom8	97500000	97600000	0.599020	0.400980	29982	20434	19664	29920	0	0	100000
Chrom8	97600000	97700000	0.632490	0.367510	31515	18075	18676	31734	0	0	100000
Chrom8	97700000	97800000	0.622720	0.377280	32129	19929	17799	30143	0	0	100000
Chrom8	97800000	97900000	0.608710	0.391290	31630	20227	18902	29241	0	0	100000
Chrom8	97900000	98000000	0.587660	0.412340	29780	20754	20480	28986	0	0	100000
Chrom8	98000000	98100000	0.609810	0.390190	31264	19386	19633	29717	0	0	100000
Chrom8	98100000	98200000	0.587870	0.412130	28530	20836	20377	30257	0	0	100000
Chrom8	98200000	98300000	0.611400	0.388600	31000	19562	19298	30140	0	0	100000
Chrom8	98300000	98400000	0.628620	0.371380	31171	18311	18827	31691	0	0	100000
Chrom8	98400000	98500000	0.601230	0.398770	29958	19457	20420	30165	0	0	100000
Chrom8	98500000	98600000	0.599600	0.400400	29724	19569	20471	30236	0	0	100000
Chrom8	98600000	98700000	0.614170	0.385830	31795	18912	19671	29622	0	0	100000
Chrom8	98700000	98800000	0.573940	0.426060	28447	20928	21678	28947	0	0	100000
Chrom8	98800000	98900000	0.577850	0.422150	28783	20668	21547	29002	0	0	100000
Chrom8	98900000	99000000	0.586970	0.413030	28826	20465	20838	29871	0	0	100000
Chrom8	99000000	99100000	0.607610	0.392390	31367	19270	19969	29394	0	0	100000
Chrom8	99100000	99200000	0.607990	0.392010	29350	19918	19283	31449	0	0	100000
Chrom8	99200000	99300000	0.614100	0.385900	30238	18873	19717	31172	0	0	100000
Chrom8	99300000	99400000	0.623840	0.376160	30726	18988	18628	31658	0	0	100000
Chrom8	99400000	99500000	0.626460	0.373540	31489	19050	18304	31157	0	0	100000
Chrom8	99500000	99600000	0.619160	0.380840	29841	18887	19197	32075	0	0	100000
Chrom8	99600000	99700000	0.614160	0.385840	31041	19172	19412	30375	0	0	100000
Chrom8	99700000	99800000	0.608000	0.392000	32110	20032	19168	28690	0	0	100000
Chrom8	99800000	99900000	0.590890	0.409110	29417	20272	20639	29672	0	0	100000
Chrom8	99900000	100000000	0.603940	0.396060	31778	20205	19401	28616	0	0	100000
Chrom8	100000000	100100000	0.593830	0.406170	29411	20916	19701	29972	0	0	100000
Chrom8	100100000	100200000	0.592310	0.407690	30250	19661	21108	28981	0	0	100000
Chrom8	100200000	100300000	0.610550	0.389450	29631	19527	19418	31424	0	0	100000
Chrom8	100300000	100400000	0.595840	0.404160	30347	19622	20794	29237	0	0	100000
Chrom8	100400000	100500000	0.591860	0.408140	30088	20821	19993	29098	0	0	100000
Chrom8	100500000	100600000	0.591480	0.408520	28734	20343	20509	30414	0	0	100000
Chrom8	100600000	100700000	0.603730	0.396270	30788	20291	19336	29585	0	0	100000
Chrom8	100700000	100800000	0.586630	0.413370	29941	19894	21443	28722	0	0	100000
Chrom8	100800000	100900000	0.599880	0.400120	29090	20202	19810	30898	0	0	100000
Chrom8	100900000	101000000	0.630790	0.369210	31706	18717	18204	31373	0	0	100000
Chrom8	101000000	101100000	0.606650	0.393350	30235	19433	19902	30430	0	0	100000
Chrom8	101100000	101200000	0.619590	0.380410	31957	19578	18463	30002	0	0	100000
Chrom8	101200000	101300000	0.591630	0.408370	28887	19892	20945	30276	0	0	100000
Chrom8	101300000	101400000	0.612110	0.387890	29603	19121	19668	31608	0	0	100000
Chrom8	101400000	101500000	0.635680	0.364320	30864	18016	18416	32704	0	0	100000
Chrom8	101500000	101600000	0.603340	0.396660	31042	19770	19896	29292	0	0	100000
Chrom8	101600000	101700000	0.570270	0.429730	27826	21971	21002	29201	0	0	100000
Chrom8	101700000	101800000	0.585610	0.414390	28784	20559	20880	29777	0	0	100000
Chrom8	101800000	101900000	0.597740	0.402260	30243	20499	19727	29531	0	0	100000
Chrom8	101900000	102000000	0.613760	0.386240	29578	19405	19219	31798	0	0	100000
Chrom8	102000000	102100000	0.596500	0.403500	29642	19248	21102	30008	0	0	100000
Chrom8	102100000	102200000	0.610970	0.389030	29900	19472	19431	31197	0	0	100000
Chrom8	102200000	102300000	0.613670	0.386330	29848	19223	19410	31519	0	0	100000
Chrom8	102300000	102400000	0.622840	0.377160	31255	18945	18771	31029	0	0	100000
Chrom8	102400000	102500000	0.613970	0.386030	31840	18907	19696	29557	0	0	100000
Chrom8	102500000	102600000	0.587960	0.412040	29981	20194	21010	28815	0	0	100000
Chrom8	102600000	102700000	0.594640	0.405360	28762	19943	20593	30702	0	0	100000
Chrom8	102700000	102800000	0.607550	0.392450	31270	19466	19779	29485	0	0	100000
Chrom8	102800000	102900000	0.575810	0.424190	28672	21351	21068	28909	0	0	100000
Chrom8	102900000	103000000	0.613620	0.386380	30920	19344	19294	30442	0	0	100000
Chrom8	103000000	103100000	0.612500	0.387500	32022	20046	18704	29228	0	0	100000
Chrom8	103100000	103200000	0.621440	0.378560	30771	18245	19611	31373	0	0	100000
Chrom8	103200000	103300000	0.601000	0.399000	30570	19661	20239	29530	0	0	100000
Chrom8	103300000	103400000	0.629480	0.370520	31830	18473	18579	31118	0	0	100000
Chrom8	103400000	103500000	0.588320	0.411680	28789	20643	20525	30043	0	0	100000
Chrom8	103500000	103600000	0.579240	0.420760	29219	21067	21009	28705	0	0	100000
Chrom8	103600000	103700000	0.622940	0.377060	30670	18938	18768	31624	0	0	100000
Chrom8	103700000	103800000	0.605940	0.394060	29701	19918	19488	30893	0	0	100000
Chrom8	103800000	103900000	0.610810	0.389190	28477	19596	19323	32604	0	0	100000
Chrom8	103900000	104000000	0.598550	0.401450	28818	19967	20178	31037	0	0	100000
Chrom8	104000000	104100000	0.599110	0.400890	30388	20221	19868	29523	0	0	100000
Chrom8	104100000	104200000	0.609860	0.390140	30787	19300	19714	30199	0	0	100000
Chrom8	104200000	104300000	0.625360	0.374640	31098	18227	19237	31438	0	0	100000
Chrom8	104300000	104400000	0.613440	0.386560	30137	19162	19494	31207	0	0	100000
Chrom8	104400000	104500000	0.589890	0.410110	29302	20479	20532	29687	0	0	100000
Chrom8	104500000	104600000	0.612470	0.387530	31184	19421	19332	30063	0	0	100000
Chrom8	104600000	104700000	0.573540	0.426460	28912	20607	22039	28442	0	0	100000
Chrom8	104700000	104800000	0.609620	0.390380	30641	19471	19567	30321	0	0	100000
Chrom8	104800000	104900000	0.607860	0.392140	29795	20150	19064	30991	0	0	100000
Chrom8	104900000	105000000	0.635860	0.364140	32152	17949	18465	31434	0	0	100000
Chrom8	105000000	105100000	0.579910	0.420090	30079	21606	20403	27912	0	0	100000
Chrom8	105100000	105200000	0.608830	0.391170	30386	18728	20389	30497	0	0	100000
Chrom8	105200000	105300000	0.625290	0.374710	31293	18453	19018	31236	0	0	100000
Chrom8	105300000	105400000	0.584360	0.415640	28890	21082	20482	29546	0	0	100000
Chrom8	105400000	105500000	0.621520	0.378480	31141	18929	18919	31011	0	0	100000
Chrom8	105500000	105600000	0.634260	0.365740	32868	17973	18601	30558	0	0	100000
Chrom8	105600000	105700000	0.631280	0.368720	31574	18367	18505	31554	0	0	100000
Chrom8	105700000	105800000	0.630910	0.369090	31476	18346	18563	31615	0	0	100000
Chrom8	105800000	105900000	0.631920	0.368080	31540	18062	18746	31652	0	0	100000
Chrom8	105900000	106000000	0.590260	0.409740	30243	21036	19938	28783	0	0	100000
Chrom8	106000000	106100000	0.616260	0.383740	31600	19315	19059	30026	0	0	100000
Chrom8	106100000	106200000	0.617970	0.382030	30835	18828	19375	30962	0	0	100000
Chrom8	106200000	106300000	0.579450	0.420550	29131	21171	20884	28814	0	0	100000
Chrom8	106300000	106400000	0.623330	0.376670	31496	19510	18157	30837	0	0	100000
Chrom8	106400000	106500000	0.615750	0.384250	30775	18799	19626	30800	0	0	100000
Chrom8	106500000	106600000	0.599660	0.400340	29553	19556	20478	30413	0	0	100000
Chrom8	106600000	106700000	0.631360	0.368640	31078	18417	18447	32058	0	0	100000
Chrom8	106700000	106800000	0.613750	0.386250	31725	19509	19116	29650	0	0	100000
Chrom8	106800000	106900000	0.605750	0.394250	30867	19622	19803	29708	0	0	100000
Chrom8	106900000	107000000	0.612250	0.387750	30015	19235	19540	31210	0	0	100000
Chrom8	107000000	107100000	0.614560	0.385440	30535	19634	18910	30921	0	0	100000
Chrom8	107100000	107200000	0.593000	0.407000	31360	20362	20338	27940	0	0	100000
Chrom8	107200000	107300000	0.593160	0.406840	29959	19869	20815	29357	0	0	100000
Chrom8	107300000	107400000	0.608100	0.391900	30105	20090	19100	30705	0	0	100000
Chrom8	107400000	107500000	0.622830	0.377170	31826	18861	18856	30457	0	0	100000
Chrom8	107500000	107600000	0.597570	0.402430	30884	20597	19646	28873	0	0	100000
Chrom8	107600000	107700000	0.617430	0.382570	30602	19055	19202	31141	0	0	100000
Chrom8	107700000	107800000	0.581020	0.418980	29829	21053	20845	28273	0	0	100000
Chrom8	107800000	107900000	0.588980	0.411020	30483	20552	20550	28415	0	0	100000
Chrom8	107900000	108000000	0.594030	0.405970	29293	20730	19867	30110	0	0	100000
Chrom8	108000000	108100000	0.611270	0.388730	30160	19091	19782	30967	0	0	100000
Chrom8	108100000	108200000	0.622170	0.377830	30719	18804	18979	31498	0	0	100000
Chrom8	108200000	108300000	0.598780	0.401220	29052	19760	20362	30826	0	0	100000
Chrom8	108300000	108400000	0.586680	0.413320	28645	20125	21207	30023	0	0	100000
Chrom8	108400000	108500000	0.577110	0.422890	28981	19841	22448	28730	0	0	100000
Chrom8	108500000	108600000	0.623810	0.376190	29853	19241	18378	32528	0	0	100000
Chrom8	108600000	108700000	0.609820	0.390180	30506	19590	19428	30476	0	0	100000
Chrom8	108700000	108800000	0.594640	0.405360	28255	20410	20126	31209	0	0	100000
Chrom8	108800000	108900000	0.580980	0.419020	29045	21286	20616	29053	0	0	100000
Chrom8	108900000	109000000	0.597100	0.402900	29728	19981	20309	29982	0	0	100000
Chrom8	109000000	109100000	0.595450	0.404550	30143	20390	20065	29402	0	0	100000
Chrom8	109100000	109200000	0.592350	0.407650	28884	20810	19955	30351	0	0	100000
Chrom8	109200000	109300000	0.604940	0.395060	30699	19514	19992	29795	0	0	100000
Chrom8	109300000	109400000	0.596940	0.403060	30077	19427	20879	29617	0	0	100000
Chrom8	109400000	109500000	0.586480	0.413520	29948	20386	20966	28700	0	0	100000
Chrom8	109500000	109600000	0.604100	0.395900	30297	20251	19339	30113	0	0	100000
Chrom8	109600000	109700000	0.626680	0.373320	31962	19027	18305	30706	0	0	100000
Chrom8	109700000	109800000	0.586550	0.413450	29750	20091	21254	28905	0	0	100000
Chrom8	109800000	109900000	0.617000	0.383000	31696	19213	19087	30004	0	0	100000
Chrom8	109900000	110000000	0.572130	0.427870	28595	21462	21325	28618	0	0	100000
Chrom8	110000000	110090484	0.616529	0.383471	29269	17826	16872	26517	0	0	90484
Chrom9	0	100000	0.624730	0.375270	32404	21437	16090	30069	0	0	100000
Chrom9	100000	200000	0.632950	0.367050	31799	18481	18224	31496	0	0	100000
Chrom9	200000	300000	0.616930	0.383070	32486	18877	19430	29207	0	0	100000
Chrom9	300000	400000	0.605780	0.394220	30777	20583	18839	29801	0	0	100000
Chrom9	400000	500000	0.619680	0.380320	31691	19020	19012	30277	0	0	100000
Chrom9	500000	600000	0.628780	0.371220	30601	18886	18236	32277	0	0	100000
Chrom9	600000	700000	0.608750	0.391250	30035	20124	19001	30840	0	0	100000
Chrom9	700000	800000	0.629920	0.370080	30964	19104	17904	32028	0	0	100000
Chrom9	800000	900000	0.615760	0.384240	31138	18867	19557	30438	0	0	100000
Chrom9	900000	1000000	0.612610	0.387390	30431	19574	19165	30830	0	0	100000
Chrom9	1000000	1100000	0.615160	0.384840	30995	19546	18938	30521	0	0	100000
Chrom9	1100000	1200000	0.614050	0.385950	31475	19774	18821	29930	0	0	100000
Chrom9	1200000	1300000	0.610860	0.389140	31039	19365	19549	30047	0	0	100000
Chrom9	1300000	1400000	0.586790	0.413210	31019	20674	20647	27660	0	0	100000
Chrom9	1400000	1500000	0.594490	0.405510	30020	20596	19955	29429	0	0	100000
Chrom9	1500000	1600000	0.598830	0.401170	30519	20421	19696	29364	0	0	100000
Chrom9	1600000	1700000	0.609480	0.390520	30735	19450	19602	30213	0	0	100000
Chrom9	1700000	1800000	0.614240	0.385760	30341	19238	19338	31083	0	0	100000
Chrom9	1800000	1900000	0.592910	0.407090	29098	20971	19738	30193	0	0	100000
Chrom9	1900000	2000000	0.599660	0.400340	29401	19987	20047	30565	0	0	100000
Chrom9	2000000	2100000	0.639720	0.360280	32488	17980	18048	31484	0	0	100000
Chrom9	2100000	2200000	0.623360	0.376640	30220	19009	18655	32116	0	0	100000
Chrom9	2200000	2300000	0.608370	0.391630	30874	20223	18940	29963	0	0	100000
Chrom9	2300000	2400000	0.628480	0.371520	32679	18844	18308	30169	0	0	100000
Chrom9	2400000	2500000	0.599560	0.400440	30274	19889	20155	29682	0	0	100000
Chrom9	2500000	2600000	0.618530	0.381470	30772	19280	18867	31081	0	0	100000
Chrom9	2600000	2700000	0.631920	0.368080	31069	18191	18617	32123	0	0	100000
Chrom9	2700000	2800000	0.624370	0.375630	31156	18667	18896	31281	0	0	100000
Chrom9	2800000	2900000	0.658310	0.341690	32751	17220	16949	33080	0	0	100000
Chrom9	2900000	3000000	0.654580	0.345420	32476	17293	17249	32982	0	0	100000
Chrom9	3000000	3100000	0.622370	0.377630	30001	18671	19092	32236	0	0	100000
Chrom9	3100000	3200000	0.636070	0.363930	31865	18048	18345	31742	0	0	100000
Chrom9	3200000	3300000	0.594280	0.405720	29351	20386	20186	30077	0	0	100000
Chrom9	3300000	3400000	0.594380	0.405620	30112	20403	20159	29326	0	0	100000
Chrom9	3400000	3500000	0.604140	0.395860	29331	19863	19723	31083	0	0	100000
Chrom9	3500000	3600000	0.620540	0.379460	29019	18905	19041	33035	0	0	100000
Chrom9	3600000	3700000	0.615720	0.384280	32597	19513	18915	28975	0	0	100000
Chrom9	3700000	3800000	0.565610	0.434390	28188	21323	22116	28373	0	0	100000
Chrom9	3800000	3900000	0.591310	0.408690	30089	20372	20497	29042	0	0	100000
Chrom9	3900000	4000000	0.623720	0.376280	31652	18962	18666	30720	0	0	100000
Chrom9	4000000	4100000	0.569570	0.430430	28828	21980	21063	28129	0	0	100000
Chrom9	4100000	4200000	0.633570	0.366430	31746	17893	18750	31611	0	0	100000
Chrom9	4200000	4300000	0.621790	0.378210	30208	18877	18944	31971	0	0	100000
Chrom9	4300000	4400000	0.622850	0.377150	31846	19117	18598	30439	0	0	100000
Chrom9	4400000	4500000	0.609580	0.390420	30237	19801	19241	30721	0	0	100000
Chrom9	4500000	4600000	0.626420	0.373580	31870	18903	18455	30772	0	0	100000
Chrom9	4600000	4700000	0.627480	0.372520	30971	18208	19044	31777	0	0	100000
Chrom9	4700000	4800000	0.626540	0.373460	31544	18890	18456	31110	0	0	100000
Chrom9	4800000	4900000	0.613110	0.386890	31099	18668	20021	30212	0	0	100000
Chrom9	4900000	5000000	0.631990	0.368010	31399	18834	17967	31800	0	0	100000
Chrom9	5000000	5100000	0.588430	0.411570	28443	20323	20834	30400	0	0	100000
Chrom9	5100000	5200000	0.604800	0.395200	31585	20678	18842	28895	0	0	100000
Chrom9	5200000	5300000	0.626910	0.373090	31941	18259	19050	30750	0	0	100000
Chrom9	5300000	5400000	0.599570	0.400430	30306	19999	20044	29651	0	0	100000
Chrom9	5400000	5500000	0.612210	0.387790	30372	18554	20225	30849	0	0	100000
Chrom9	5500000	5600000	0.592060	0.407940	29548	20325	20469	29658	0	0	100000
Chrom9	5600000	5700000	0.595850	0.404150	29349	19831	20584	30236	0	0	100000
Chrom9	5700000	5800000	0.616650	0.383350	30914	19298	19037	30751	0	0	100000
Chrom9	5800000	5900000	0.604010	0.395990	29552	20144	19455	30849	0	0	100000
Chrom9	5900000	6000000	0.587060	0.412940	29487	20499	20795	29219	0	0	100000
Chrom9	6000000	6100000	0.572890	0.427110	28079	21531	21180	29210	0	0	100000
Chrom9	6100000	6200000	0.575700	0.424300	29218	21973	20457	28352	0	0	100000
Chrom9	6200000	6300000	0.585750	0.414250	29652	20070	21355	28923	0	0	100000
Chrom9	6300000	6400000	0.588360	0.411640	29252	20568	20596	29584	0	0	100000
Chrom9	6400000	6500000	0.592850	0.407150	29456	21107	19608	29829	0	0	100000
Chrom9	6500000	6600000	0.610380	0.389620	29258	18855	20107	31780	0	0	100000
Chrom9	6600000	6700000	0.595530	0.404470	29834	19565	20882	29719	0	0	100000
Chrom9	6700000	6800000	0.586600	0.413400	29431	21215	20125	29229	0	0	100000
Chrom9	6800000	6900000	0.595250	0.404750	28914	19567	20908	30611	0	0	100000
Chrom9	6900000	7000000	0.626640	0.373360	30738	18080	19256	31926	0	0	100000
Chrom9	7000000	7100000	0.602070	0.397930	29796	19606	20187	30411	0	0	100000
Chrom9	7100000	7200000	0.620250	0.379750	30939	18621	19354	31086	0	0	100000
Chrom9	7200000	7300000	0.600500	0.399500	30643	19465	20485	29407	0	0	100000
Chrom9	7300000	7400000	0.589340	0.410660	28935	20266	20800	29999	0	0	100000
Chrom9	7400000	7500000	0.608720	0.391280	31160	19565	19563	29712	0	0	100000
Chrom9	7500000	7600000	0.607520	0.392480	31804	19148	20100	28948	0	0	100000
Chrom9	7600000	7700000	0.599410	0.400590	29063	19662	20397	30878	0	0	100000
Chrom9	7700000	7800000	0.621060	0.378940	29630	18936	18958	32476	0	0	100000
Chrom9	7800000	7900000	0.610210	0.389790	29705	19501	19478	31316	0	0	100000
Chrom9	7900000	8000000	0.594610	0.405390	30301	21104	19435	29160	0	0	100000
Chrom9	8000000	8100000	0.610950	0.389050	30798	19878	19027	30297	0	0	100000
Chrom9	8100000	8200000	0.609140	0.390860	31311	20605	18481	29603	0	0	100000
Chrom9	8200000	8300000	0.618650	0.381350	31847	19456	18679	30018	0	0	100000
Chrom9	8300000	8400000	0.597970	0.402030	28802	20250	19953	30995	0	0	100000
Chrom9	8400000	8500000	0.584780	0.415220	29033	20457	21065	29445	0	0	100000
Chrom9	8500000	8600000	0.572780	0.427220	28837	21563	21159	28441	0	0	100000
Chrom9	8600000	8700000	0.598050	0.401950	29562	19815	20380	30243	0	0	100000
Chrom9	8700000	8800000	0.562910	0.437090	27916	21190	22519	28375	0	0	100000
Chrom9	8800000	8900000	0.589520	0.410480	29909	20750	20298	29043	0	0	100000
Chrom9	8900000	9000000	0.615630	0.384370	30424	19245	19192	31139	0	0	100000
Chrom9	9000000	9100000	0.617330	0.382670	31767	19296	18971	29966	0	0	100000
Chrom9	9100000	9200000	0.649940	0.350060	32506	18102	16904	32488	0	0	100000
Chrom9	9200000	9300000	0.650740	0.349260	31773	17586	17340	33301	0	0	100000
Chrom9	9300000	9400000	0.631760	0.368240	31478	18259	18565	31698	0	0	100000
Chrom9	9400000	9500000	0.592120	0.407880	29338	19539	21249	29874	0	0	100000
Chrom9	9500000	9600000	0.648540	0.351460	32224	17356	17790	32630	0	0	100000
Chrom9	9600000	9700000	0.603680	0.396320	31208	18742	20890	29160	0	0	100000
Chrom9	9700000	9800000	0.597280	0.402720	30637	19409	20863	29091	0	0	100000
Chrom9	9800000	9900000	0.617890	0.382110	30262	18563	19648	31527	0	0	100000
Chrom9	9900000	10000000	0.606260	0.393740	30721	19994	19380	29905	0	0	100000
Chrom9	10000000	10100000	0.589750	0.410250	29301	20828	20197	29674	0	0	100000
Chrom9	10100000	10200000	0.633540	0.366460	31630	18501	18145	31724	0	0	100000
Chrom9	10200000	10300000	0.598060	0.401940	30340	19825	20369	29466	0	0	100000
Chrom9	10300000	10400000	0.604860	0.395140	30785	20209	19305	29701	0	0	100000
Chrom9	10400000	10500000	0.580710	0.419290	29026	20916	21013	29045	0	0	100000
Chrom9	10500000	10600000	0.614080	0.385920	31177	19698	18894	30231	0	0	100000
Chrom9	10600000	10700000	0.595810	0.404190	30214	19297	21122	29367	0	0	100000
Chrom9	10700000	10800000	0.616700	0.383300	31425	19231	19099	30245	0	0	100000
Chrom9	10800000	10900000	0.590890	0.409110	28917	20130	20781	30172	0	0	100000
Chrom9	10900000	11000000	0.612360	0.387640	30473	19199	19565	30763	0	0	100000
Chrom9	11000000	11100000	0.605500	0.394500	30196	20612	18838	30354	0	0	100000
Chrom9	11100000	11200000	0.588810	0.411190	29187	19955	21164	29694	0	0	100000
Chrom9	11200000	11300000	0.642200	0.357800	32947	18265	17515	31273	0	0	100000
Chrom9	11300000	11400000	0.577880	0.422120	29646	21481	20731	28142	0	0	100000
Chrom9	11400000	11500000	0.607030	0.392970	29308	19875	19422	31395	0	0	100000
Chrom9	11500000	11600000	0.601440	0.398560	30468	19548	20308	29676	0	0	100000
Chrom9	11600000	11700000	0.633440	0.366560	30563	17934	18722	32781	0	0	100000
Chrom9	11700000	11800000	0.604290	0.395710	30565	20317	19254	29864	0	0	100000
Chrom9	11800000	11900000	0.611930	0.388070	30231	19214	19593	30962	0	0	100000
Chrom9	11900000	12000000	0.623210	0.376790	30488	18954	18725	31833	0	0	100000
Chrom9	12000000	12100000	0.590680	0.409320	31409	20758	20174	27659	0	0	100000
Chrom9	12100000	12200000	0.604040	0.395960	30786	20007	19589	29618	0	0	100000
Chrom9	12200000	12300000	0.629450	0.370550	31853	18561	18494	31092	0	0	100000
Chrom9	12300000	12400000	0.597650	0.402350	29237	20276	19959	30528	0	0	100000
Chrom9	12400000	12500000	0.601910	0.398090	29938	20178	19631	30253	0	0	100000
Chrom9	12500000	12600000	0.607400	0.392600	29952	18747	20513	30788	0	0	100000
Chrom9	12600000	12700000	0.606900	0.393100	29720	19008	20302	30970	0	0	100000
Chrom9	12700000	12800000	0.593290	0.406710	30320	19900	20771	29009	0	0	100000
Chrom9	12800000	12900000	0.579990	0.420010	28544	20830	21171	29455	0	0	100000
Chrom9	12900000	13000000	0.575240	0.424760	29145	20889	21587	28379	0	0	100000
Chrom9	13000000	13100000	0.612400	0.387600	30540	19168	19592	30700	0	0	100000
Chrom9	13100000	13200000	0.634380	0.365620	32469	17827	18735	30969	0	0	100000
Chrom9	13200000	13300000	0.605170	0.394830	30393	19852	19631	30124	0	0	100000
Chrom9	13300000	13400000	0.551670	0.448330	25959	24314	20519	29208	0	0	100000
Chrom9	13400000	13500000	0.532110	0.467890	24737	25753	21036	28474	0	0	100000
Chrom9	13500000	13600000	0.578510	0.421490	28956	22623	19526	28895	0	0	100000
Chrom9	13600000	13700000	0.593630	0.406370	28714	19737	20900	30649	0	0	100000
Chrom9	13700000	13800000	0.609700	0.390300	30184	19625	19405	30786	0	0	100000
Chrom9	13800000	13900000	0.627270	0.372730	32280	18490	18783	30447	0	0	100000
Chrom9	13900000	14000000	0.605820	0.394180	29538	19216	20202	31044	0	0	100000
Chrom9	14000000	14100000	0.602050	0.397950	29911	19146	20649	30294	0	0	100000
Chrom9	14100000	14200000	0.618720	0.381280	30878	18996	19132	30994	0	0	100000
Chrom9	14200000	14300000	0.596970	0.403030	30062	20646	19657	29635	0	0	100000
Chrom9	14300000	14400000	0.632190	0.367810	32984	19083	17698	30235	0	0	100000
Chrom9	14400000	14500000	0.591370	0.408630	29647	20582	20281	29490	0	0	100000
Chrom9	14500000	14600000	0.599250	0.400750	29543	20710	19365	30382	0	0	100000
Chrom9	14600000	14700000	0.589520	0.410480	28723	20492	20556	30229	0	0	100000
Chrom9	14700000	14800000	0.600640	0.399360	29345	20623	19313	30719	0	0	100000
Chrom9	14800000	14900000	0.616860	0.383140	29996	19255	19059	31690	0	0	100000
Chrom9	14900000	15000000	0.602940	0.397060	30311	19951	19755	29983	0	0	100000
Chrom9	15000000	15100000	0.618540	0.381460	31018	18794	19352	30836	0	0	100000
Chrom9	15100000	15200000	0.611820	0.388180	30087	19600	19218	31095	0	0	100000
Chrom9	15200000	15300000	0.594000	0.406000	29564	20227	20373	29836	0	0	100000
Chrom9	15300000	15400000	0.622190	0.377810	32153	18430	19351	30066	0	0	100000
Chrom9	15400000	15500000	0.604750	0.395250	30534	19491	20034	29941	0	0	100000
Chrom9	15500000	15600000	0.600730	0.399270	30076	20479	19448	29997	0	0	100000
Chrom9	15600000	15700000	0.571760	0.428240	28315	21211	21613	28861	0	0	100000
Chrom9	15700000	15800000	0.612200	0.387800	30396	19394	19386	30824	0	0	100000
Chrom9	15800000	15900000	0.614510	0.385490	31708	19189	19360	29743	0	0	100000
Chrom9	15900000	16000000	0.603040	0.396960	30314	19838	19858	29990	0	0	100000
Chrom9	16000000	16100000	0.613040	0.386960	30212	20007	18689	31092	0	0	100000
Chrom9	16100000	16200000	0.620460	0.379540	30393	18934	19020	31653	0	0	100000
Chrom9	16200000	16300000	0.576610	0.423390	29361	21598	20741	28300	0	0	100000
Chrom9	16300000	16400000	0.570760	0.429240	28793	21445	21479	28283	0	0	100000
Chrom9	16400000	16500000	0.618450	0.381550	31328	19685	18470	30517	0	0	100000
Chrom9	16500000	16600000	0.564890	0.435110	28795	22349	21162	27694	0	0	100000
Chrom9	16600000	16700000	0.580770	0.419230	29504	21475	20448	28573	0	0	100000
Chrom9	16700000	16800000	0.598290	0.401710	30117	20833	19338	29712	0	0	100000
Chrom9	16800000	16900000	0.588970	0.411030	29457	21332	19771	29440	0	0	100000
Chrom9	16900000	17000000	0.623670	0.376330	31031	18326	19307	31336	0	0	100000
Chrom9	17000000	17100000	0.622400	0.377600	31312	18715	19045	30928	0	0	100000
Chrom9	17100000	17200000	0.573400	0.426600	28808	21304	21356	28532	0	0	100000
Chrom9	17200000	17300000	0.580740	0.419260	28863	20408	21518	29211	0	0	100000
Chrom9	17300000	17400000	0.608210	0.391790	29873	19370	19809	30948	0	0	100000
Chrom9	17400000	17500000	0.581210	0.418790	29216	21138	20741	28905	0	0	100000
Chrom9	17500000	17600000	0.613800	0.386200	32047	18468	20152	29333	0	0	100000
Chrom9	17600000	17700000	0.556080	0.443920	27940	21575	22817	27668	0	0	100000
Chrom9	17700000	17800000	0.610560	0.389440	30571	19143	19801	30485	0	0	100000
Chrom9	17800000	17900000	0.638590	0.361410	32335	17668	18473	31524	0	0	100000
Chrom9	17900000	18000000	0.615990	0.384010	31878	18714	19687	29721	0	0	100000
Chrom9	18000000	18100000	0.579110	0.420890	29204	20869	21220	28707	0	0	100000
Chrom9	18100000	18200000	0.568040	0.431960	28646	21057	22139	28158	0	0	100000
Chrom9	18200000	18300000	0.625560	0.374440	31350	18748	18696	31206	0	0	100000
Chrom9	18300000	18400000	0.609290	0.390710	31105	19752	19319	29824	0	0	100000
Chrom9	18400000	18500000	0.589570	0.410430	28706	18786	22257	30251	0	0	100000
Chrom9	18500000	18600000	0.594070	0.405930	28926	18821	21772	30481	0	0	100000
Chrom9	18600000	18700000	0.589230	0.410770	29706	20950	20127	29217	0	0	100000
Chrom9	18700000	18800000	0.597490	0.402510	30323	19607	20644	29426	0	0	100000
Chrom9	18800000	18900000	0.585170	0.414830	29565	20768	20715	28952	0	0	100000
Chrom9	18900000	19000000	0.611820	0.388180	30667	19146	19672	30515	0	0	100000
